family,features,C,validation_log_loss,validation_brier_score,validation_roc_auc,validation_accuracy_0_5,validation_mean_probability,validation_actual_home_win_rate,validation_minimum_probability,validation_maximum_probability,half_life,shrinkage_prior,srs_alpha,srs_half_life_days,pca_components
shrunk_ewma_half_life_24_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_10_diff,0.003,0.6382400675256736,0.2232197543504971,0.7071838501812323,0.6616541353383458,0.5507796576089157,0.5213032581453634,0.25487293051342697,0.8349427460817278,24.0,10.0,,,
shrunk_ewma_half_life_24_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_20_diff,0.01,0.6288873357711149,0.2182198976217549,0.7082410390656464,0.6616541353383458,0.5481174716383447,0.5213032581453634,0.12555654715796244,0.9308545980155607,24.0,20.0,,,
shrunk_ewma_half_life_24_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_20_diff,0.0075,0.6292303291119571,0.21864392121049087,0.7078383004430124,0.6541353383458647,0.5488412416687724,0.5213032581453634,0.14719859061223636,0.9159255415563701,24.0,20.0,,,
shrunk_ewma_half_life_24_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_20_diff,0.015,0.6296305206344995,0.2180741653502087,0.7084172372130486,0.6516290726817042,0.5470751944513057,0.5213032581453634,0.10265074731345636,0.9467931123456346,24.0,20.0,,,
shrunk_ewma_half_life_24_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_20_diff,0.02,0.630672140443032,0.21815496742506862,0.7089458316552557,0.6516290726817042,0.5463490380499361,0.5213032581453634,0.09088417652845601,0.9549679755028224,24.0,20.0,,,
shrunk_ewma_half_life_24_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_20_diff,0.005,0.6314784347823752,0.21992968580989838,0.7070831655255738,0.6591478696741855,0.5497802245267752,0.5213032581453634,0.18627130863352437,0.8876758191505344,24.0,20.0,,,
shrunk_ewma_half_life_24_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_20_diff,0.03,0.6323980159738828,0.21836386632603466,0.7096254530809504,0.6491228070175439,0.5453253134217758,0.5213032581453634,0.07913026285109256,0.9633746058268321,24.0,20.0,,,
shrunk_ewma_half_life_24_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_20_diff,0.05,0.6345372172969194,0.21863755700837464,0.709851993556182,0.6491228070175439,0.5440843052294829,0.5213032581453634,0.07009693335431938,0.9705576857569755,24.0,20.0,,,
shrunk_ewma_half_life_24_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_20_diff,0.003,0.6377294670915272,0.22298078119908749,0.7067307692307692,0.6616541353383458,0.5506645088298247,0.5213032581453634,0.24871775624065282,0.8391618842462456,24.0,20.0,,,
shrunk_ewma_half_life_24_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_40_diff,0.01,0.6287884231018753,0.21813595621617674,0.7080144985904148,0.656641604010025,0.5478671653214848,0.5213032581453634,0.11938163269387572,0.9342980162932213,24.0,40.0,,,
shrunk_ewma_half_life_24_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_40_diff,0.0075,0.6289872422121129,0.2185096473468324,0.7075865888038663,0.6541353383458647,0.5486150925547751,0.5213032581453634,0.1404755301684845,0.9198299001951941,24.0,40.0,,,
shrunk_ewma_half_life_24_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_40_diff,0.015,0.6297285159418265,0.21805284989132437,0.7086941200161094,0.6516290726817042,0.5468014291596799,0.5213032581453634,0.09724868074349813,0.9492195889578888,24.0,40.0,,,
shrunk_ewma_half_life_24_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_40_diff,0.02,0.630896156868415,0.21817056063277523,0.7089206604913411,0.6541353383458647,0.5460695000412013,0.5213032581453634,0.08597829840343739,0.9571033190864573,24.0,40.0,,,
shrunk_ewma_half_life_24_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_40_diff,0.005,0.6310467207937697,0.21972300460911728,0.7071083366894885,0.6541353383458647,0.5495983762535722,0.5213032581453634,0.17894854760631237,0.8922141848643393,24.0,40.0,,,
shrunk_ewma_half_life_24_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_40_diff,0.03,0.6327735740856228,0.21841992717901634,0.709851993556182,0.6491228070175439,0.5450336661267591,0.5213032581453634,0.07480492799847524,0.9651807386525824,24.0,40.0,,,
shrunk_ewma_half_life_24_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_40_diff,0.05,0.635065170851981,0.2187314860649261,0.7098268223922675,0.6491228070175439,0.5438024408520667,0.5213032581453634,0.06629959948186441,0.9720460706579994,24.0,40.0,,,
shrunk_ewma_half_life_24_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_40_diff,0.003,0.6371286083700549,0.22270004499861246,0.7066552557390254,0.6616541353383458,0.5505467384220626,0.5213032581453634,0.24125399196621136,0.8442274882290376,24.0,40.0,,,
shrunk_ewma_half_life_24_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_5_diff,0.01,0.6290200075268968,0.21833390203481962,0.7084424083769632,0.6591478696741855,0.5485791700641639,0.5213032581453634,0.13474500915111853,0.926583288864394,24.0,5.0,,,
shrunk_ewma_half_life_24_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_5_diff,0.015,0.629462049805142,0.21809080301600048,0.7086941200161095,0.6591478696741855,0.5475882238379743,0.5213032581453634,0.11088127109353642,0.9431690183553066,24.0,5.0,,,
shrunk_ewma_half_life_24_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_5_diff,0.0075,0.6295793393896392,0.2188349321200475,0.7081403544099878,0.656641604010025,0.5492568886573013,0.5213032581453634,0.1570659651112346,0.9106724921208591,24.0,5.0,,,
shrunk_ewma_half_life_24_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_5_diff,0.02,0.6303056425158033,0.2181126274716322,0.7092730567861457,0.6591478696741855,0.5468836189448706,0.5213032581453634,0.09848643690880012,0.9517270701335449,24.0,5.0,,,
shrunk_ewma_half_life_24_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_5_diff,0.03,0.6317837662559912,0.21825419490313397,0.7095751107531212,0.6591478696741855,0.545893492298797,0.5213032581453634,0.08601507856189916,0.9605600932482156,24.0,5.0,,,
shrunk_ewma_half_life_24_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_5_diff,0.005,0.6321091162745779,0.22023091526180585,0.7077627869512686,0.656641604010025,0.5501160016041851,0.5213032581453634,0.19685561348729258,0.8810965379167355,24.0,5.0,,,
shrunk_ewma_half_life_24_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_5_diff,0.05,0.6336593437733026,0.21846113484353794,0.7100281917035844,0.6441102756892231,0.5446588226417305,0.5213032581453634,0.07634409378994282,0.9681616855783847,24.0,5.0,,,
shrunk_ewma_half_life_24_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_5_diff,0.003,0.6386210892653273,0.22339814280921014,0.7072341925090617,0.6616541353383458,0.5508926783667457,0.5213032581453634,0.25939905500121624,0.8318511036330384,24.0,5.0,,,
shrunk_ewma_half_life_5_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_10_diff,0.01,0.629760022751941,0.21866546913396787,0.7087192911800242,0.6491228070175439,0.5487998590156776,0.5213032581453634,0.13022476931056196,0.9353217633557049,5.0,10.0,,,
shrunk_ewma_half_life_5_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_10_diff,0.015,0.6301354505658053,0.2185311395070139,0.7080396697543294,0.6516290726817042,0.5481141765581171,0.5213032581453634,0.11114639344800412,0.9476375248928426,5.0,10.0,,,
shrunk_ewma_half_life_5_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_10_diff,0.0075,0.6301469894968399,0.21904471005784953,0.709197543294402,0.6541353383458647,0.5493046420806779,0.5213032581453634,0.1488013448791387,0.9229314802279275,5.0,10.0,,,
shrunk_ewma_half_life_5_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_10_diff,0.02,0.6307745573960412,0.2186220677897475,0.7085179218687072,0.6466165413533834,0.5476707100213132,0.5213032581453634,0.10190209731560794,0.9535309922864031,5.0,10.0,,,
shrunk_ewma_half_life_5_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_10_diff,0.03,0.631894550297673,0.21890238022815164,0.7080648409182441,0.6491228070175439,0.5470740433156027,0.5213032581453634,0.09341935138000937,0.9590694266328752,5.0,10.0,,,
shrunk_ewma_half_life_5_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_10_diff,0.005,0.6320842972935935,0.22016099200263275,0.709726137736609,0.6541353383458647,0.5500472750884733,0.5213032581453634,0.18323710107640603,0.8987891642538571,5.0,10.0,,,
shrunk_ewma_half_life_5_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_10_diff,0.05,0.633455582831605,0.21941429335546722,0.7059001208215867,0.6491228070175439,0.5464165050474881,0.5213032581453634,0.08792104905271053,0.9631268147684748,5.0,10.0,,,
shrunk_ewma_half_life_5_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_10_diff,0.003,0.6375223245856648,0.22285204381173787,0.7097009665726943,0.6616541353383458,0.5508011851502782,0.5213032581453634,0.24040703093856702,0.8552670163179047,5.0,10.0,,,
shrunk_ewma_half_life_5_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_20_diff,0.01,0.6296420377751407,0.2184845266804588,0.7082913813934755,0.6541353383458647,0.5480843750059465,0.5213032581453634,0.11817960293809597,0.9425858696128313,5.0,20.0,,,
shrunk_ewma_half_life_5_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_20_diff,0.0075,0.6297863623362661,0.21879709706531475,0.7087192911800242,0.6541353383458647,0.5487060351075802,0.5213032581453634,0.1369017508458414,0.9305176026197084,5.0,20.0,,,
shrunk_ewma_half_life_5_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_20_diff,0.015,0.630392087675118,0.21843836480500065,0.7083417237213049,0.6491228070175439,0.5472330277662375,0.5213032581453634,0.0987314697482788,0.9546334546175304,5.0,20.0,,,
shrunk_ewma_half_life_5_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_20_diff,0.02,0.6312837655925394,0.2185751240306757,0.7086689488521949,0.6441102756892231,0.5466451897708201,0.5213032581453634,0.08912847012601348,0.9604409530324216,5.0,20.0,,,
shrunk_ewma_half_life_5_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_20_diff,0.005,0.6314391615653597,0.21982514096589553,0.7090968586387435,0.6591478696741855,0.5495862925364916,0.5213032581453634,0.1716263230326461,0.9068515092205812,5.0,20.0,,,
shrunk_ewma_half_life_5_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_20_diff,0.03,0.6327607164231085,0.21891071132634488,0.7085179218687072,0.6416040100250626,0.5458882215106144,0.5213032581453634,0.07979572761588669,0.9660904911189352,5.0,20.0,,,
shrunk_ewma_half_life_5_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_20_diff,0.05,0.6346684106377407,0.21944157139202627,0.7063028594442207,0.6491228070175439,0.5449948696459865,0.5213032581453634,0.07302102022158079,0.9704242419027128,5.0,20.0,,,
shrunk_ewma_half_life_5_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_20_diff,0.003,0.6366460100891416,0.2224316873259985,0.7095751107531212,0.6641604010025063,0.5504900567827975,0.5213032581453634,0.22957155292867057,0.8637156069494429,5.0,20.0,,,
shrunk_ewma_half_life_5_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_40_diff,0.0075,0.6294697950180154,0.21854942048028286,0.7084172372130487,0.6541353383458647,0.5480759245154087,0.5213032581453634,0.12415132330112606,0.9383667846460972,5.0,40.0,,,
shrunk_ewma_half_life_5_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_40_diff,0.01,0.6296082478763987,0.21831188334978235,0.7082913813934756,0.6516290726817042,0.5473466622150186,0.5213032581453634,0.10565083797618043,0.9498678936314446,5.0,40.0,,,
shrunk_ewma_half_life_5_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_40_diff,0.005,0.6307796843725378,0.2194732482074272,0.7086941200161095,0.6591478696741855,0.5490918751442165,0.5213032581453634,0.15870616923827938,0.9155425972705477,5.0,40.0,,,
shrunk_ewma_half_life_5_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_40_diff,0.015,0.6307837604083522,0.2183598170982466,0.7084172372130487,0.6441102756892231,0.546347981746237,0.5213032581453634,0.08639808406157598,0.9613070067911651,5.0,40.0,,,
shrunk_ewma_half_life_5_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_40_diff,0.02,0.631962418285784,0.21854482815072693,0.7088703181635119,0.6466165413533834,0.5456538728928325,0.5213032581453634,0.07683862958996944,0.9668034810740274,5.0,40.0,,,
shrunk_ewma_half_life_5_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_40_diff,0.03,0.6338056009381124,0.2189160271848342,0.7090716874748287,0.6390977443609023,0.5447509450934047,0.5213032581453634,0.06732805734545383,0.9722097033229743,5.0,40.0,,,
shrunk_ewma_half_life_5_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_40_diff,0.003,0.6356957570213944,0.22197509769778234,0.7090716874748288,0.6591478696741855,0.5501534109696079,0.5213032581453634,0.21707366176316142,0.8731977818276524,5.0,40.0,,,
shrunk_ewma_half_life_5_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_40_diff,0.05,0.6360477837549772,0.21942746774191463,0.7073852194925494,0.6441102756892231,0.5436672869894943,0.5213032581453634,0.06011887685008393,0.9764020242704685,5.0,40.0,,,
shrunk_ewma_half_life_5_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_5_diff,0.01,0.6298641299915836,0.21879456459655408,0.7093233991139751,0.6491228070175439,0.54942004448901,0.5213032581453634,0.13976704797926107,0.929361436599244,5.0,5.0,,,
shrunk_ewma_half_life_5_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_5_diff,0.015,0.6299524598219217,0.21857944770542403,0.7079641562625856,0.6516290726817042,0.5488752807360783,0.5213032581453634,0.12114310200026802,0.9417744261370489,5.0,5.0,,,
shrunk_ewma_half_life_5_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_5_diff,0.02,0.6303816324467024,0.21861495106045167,0.7084927507047927,0.6491228070175439,0.54853831685523,0.5213032581453634,0.11234630036091428,0.9476272985591025,5.0,5.0,,,
shrunk_ewma_half_life_5_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_5_diff,0.0075,0.6304305735812973,0.21922700574550288,0.7099023358840113,0.6516290726817042,0.5498531000843191,0.5213032581453634,0.15803942532720214,0.9168638618431257,5.0,5.0,,,
shrunk_ewma_half_life_5_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_5_diff,0.03,0.631209544805121,0.2188191506875678,0.708064840918244,0.6516290726817042,0.5480891110903291,0.5213032581453634,0.10464582361056243,0.9529921790440081,5.0,5.0,,,
shrunk_ewma_half_life_5_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_5_diff,0.05,0.6324251012608856,0.21923885781189165,0.705547724526782,0.6416040100250626,0.5476241050490255,0.5213032581453634,0.1003071330907196,0.9567145099710926,5.0,5.0,,,
shrunk_ewma_half_life_5_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_5_diff,0.005,0.6325898056488417,0.2204196417751419,0.7095751107531213,0.656641604010025,0.5504479525085139,0.5213032581453634,0.19220448971149656,0.8923829377280189,5.0,5.0,,,
shrunk_ewma_half_life_5_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_5_prior_5_diff,0.003,0.6382081650383501,0.223180431066362,0.7094744260974628,0.6541353383458647,0.551072527258342,0.5213032581453634,0.2486801450973409,0.8486608540691802,5.0,5.0,,,
shrunk_ewma_half_life_8_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_10_diff,0.01,0.6288961030492489,0.2182341907490283,0.7104057591623036,0.6541353383458647,0.5488492961394569,0.5213032581453634,0.13628922434368948,0.9271743631066435,8.0,10.0,,,
shrunk_ewma_half_life_8_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_10_diff,0.015,0.6289738253350534,0.2179334314741851,0.7104309303262183,0.6541353383458647,0.5481248139143847,0.5213032581453634,0.11644430423974986,0.9403477392592171,8.0,10.0,,,
shrunk_ewma_half_life_8_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_10_diff,0.02,0.6293525280867643,0.21787081054020843,0.7099778493757551,0.6541353383458647,0.5476239859731135,0.5213032581453634,0.10667315218451569,0.9467339191152072,8.0,10.0,,,
shrunk_ewma_half_life_8_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_10_diff,0.0075,0.6294691242674072,0.2187099761804131,0.7104812726540475,0.656641604010025,0.5493724945115325,0.5213032581453634,0.1553669628847005,0.9140936488785307,8.0,10.0,,,
shrunk_ewma_half_life_8_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_10_diff,0.03,0.6300449419382257,0.21788872013889746,0.7101792186870721,0.6541353383458647,0.5469739393034417,0.5213032581453634,0.09735948318303506,0.9528862665306549,8.0,10.0,,,
shrunk_ewma_half_life_8_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_10_diff,0.05,0.6309209401536524,0.2179833169146376,0.7106322996375353,0.656641604010025,0.5461498289897366,0.5213032581453634,0.0908966186263237,0.9575223423396012,8.0,10.0,,,
shrunk_ewma_half_life_8_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_10_diff,0.005,0.6316532095873909,0.21994702329394158,0.7106071284736206,0.6541353383458647,0.5501143573922056,0.5213032581453634,0.19027821567850534,0.8890439238281798,8.0,10.0,,,
shrunk_ewma_half_life_8_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_10_diff,0.003,0.6373564042934569,0.2227649351944852,0.7106574708014498,0.6666666666666666,0.5508493404641287,0.5213032581453634,0.2475112064839995,0.8448110755025121,8.0,10.0,,,
shrunk_ewma_half_life_8_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_20_diff,0.01,0.6286975795017373,0.21803481556616894,0.7106574708014498,0.6541353383458647,0.5482520040625846,0.5213032581453634,0.12545507864769906,0.9338341493039732,8.0,20.0,,,
shrunk_ewma_half_life_8_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_20_diff,0.0075,0.629044796900631,0.218442306594837,0.7106071284736206,0.6616541353383458,0.5488675367496765,0.5213032581453634,0.14449302090459085,0.9210740986166096,8.0,20.0,,,
shrunk_ewma_half_life_8_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_20_diff,0.015,0.6291215938051277,0.21782823862979958,0.7107329842931936,0.6541353383458647,0.5474066734765972,0.5213032581453634,0.10553140549895518,0.9467281465616675,8.0,20.0,,,
shrunk_ewma_half_life_8_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_20_diff,0.02,0.629749625859361,0.21782841639817965,0.7099778493757551,0.6541353383458647,0.5468145103713006,0.5213032581453634,0.09563253450180362,0.9529994652011304,8.0,20.0,,,
shrunk_ewma_half_life_8_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_20_diff,0.03,0.6307899449605937,0.217926816698004,0.7101540475231574,0.6541353383458647,0.5460421903728584,0.5213032581453634,0.0859413350753763,0.9591500417509923,8.0,20.0,,,
shrunk_ewma_half_life_8_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_20_diff,0.005,0.6309591387787847,0.21959038917100293,0.7106826419653645,0.6541353383458647,0.5497199993647369,0.5213032581453634,0.17949818157783187,0.8964499942287467,8.0,20.0,,,
shrunk_ewma_half_life_8_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_20_diff,0.05,0.6320702856931724,0.2181078818872331,0.710909182440596,0.6641604010025063,0.5450761063227241,0.5213032581453634,0.07884628334726702,0.9639042035321251,8.0,20.0,,,
shrunk_ewma_half_life_8_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_20_diff,0.003,0.6364337645011469,0.2223214954923918,0.7106322996375352,0.6641604010025063,0.5505852584114926,0.5213032581453634,0.23728274306836455,0.852548714970174,8.0,20.0,,,
shrunk_ewma_half_life_8_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_40_diff,0.01,0.6285502024159946,0.21783155333686935,0.7108588401127667,0.6541353383458647,0.5476199401408074,0.5213032581453634,0.11361869150409533,0.9409412253862264,8.0,40.0,,,
shrunk_ewma_half_life_8_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_40_diff,0.0075,0.628627049867315,0.21815950520510982,0.7106826419653646,0.6591478696741855,0.5483230819969879,0.5213032581453634,0.13238112015787656,0.9286673712996981,8.0,40.0,,,
shrunk_ewma_half_life_8_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_40_diff,0.015,0.6293872765264465,0.21773385203715612,0.7106574708014498,0.6541353383458647,0.5466605504898292,0.5213032581453634,0.0939932123083017,0.9533137858933857,8.0,40.0,,,
shrunk_ewma_half_life_8_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_40_diff,0.005,0.630213292762894,0.2192012358870986,0.7107329842931938,0.6516290726817042,0.5492915799185358,0.5213032581453634,0.1671601379790401,0.9047379342950979,8.0,40.0,,,
shrunk_ewma_half_life_8_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_40_diff,0.02,0.6303087333770888,0.2178045041014037,0.7102799033427305,0.6541353383458647,0.5459875597141047,0.5213032581453634,0.08423820092760785,0.9593112619826932,8.0,40.0,,,
shrunk_ewma_half_life_8_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_40_diff,0.03,0.6317569225544423,0.2179899917329138,0.7105567861457913,0.6541353383458647,0.5451090110590573,0.5213032581453634,0.07454620587356174,0.965249690865365,8.0,40.0,,,
shrunk_ewma_half_life_8_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_40_diff,0.05,0.6335254273206119,0.21826187284898835,0.710707813129279,0.6616541353383458,0.5440711244950559,0.5213032581453634,0.06720846297473392,0.9699351593935137,8.0,40.0,,,
shrunk_ewma_half_life_8_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_40_diff,0.003,0.6354090320534739,0.22182856186017574,0.7107329842931936,0.6666666666666666,0.5502976526252595,0.5213032581453634,0.22529939861256315,0.8614272140590327,8.0,40.0,,,
shrunk_ewma_half_life_8_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_5_diff,0.015,0.6289115955919503,0.21801043447070845,0.7105819573097059,0.6541353383458647,0.5487211048204718,0.5213032581453634,0.12450937566742125,0.9355869718973193,8.0,5.0,,,
shrunk_ewma_half_life_8_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_5_diff,0.01,0.629069131378753,0.21838224364844971,0.7103554168344743,0.656641604010025,0.5493513613675348,0.5213032581453634,0.14432151528377724,0.9221822065663182,8.0,5.0,,,
shrunk_ewma_half_life_8_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_5_diff,0.02,0.6291264233460441,0.217900134346806,0.7104561014901328,0.6541353383458647,0.5482917619862308,0.5213032581453634,0.11480196074949701,0.9420829730529034,8.0,5.0,,,
shrunk_ewma_half_life_8_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_5_diff,0.03,0.6295964387468784,0.21785388464473207,0.7103805879983891,0.6541353383458647,0.5477319301606353,0.5213032581453634,0.10568327065538516,0.9482959295341031,8.0,5.0,,,
shrunk_ewma_half_life_8_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_5_diff,0.0075,0.6297977754503629,0.21890698788796378,0.7103554168344745,0.6591478696741855,0.5498244088213718,0.5213032581453634,0.16333188181802247,0.9089417201964243,8.0,5.0,,,
shrunk_ewma_half_life_8_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_5_diff,0.05,0.6302144358569297,0.21787244067921988,0.7102799033427305,0.6541353383458647,0.5469930807438983,0.5213032581453634,0.09955193795889257,0.9529244149242585,8.0,5.0,,,
shrunk_ewma_half_life_8_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_5_diff,0.005,0.6321840701648656,0.22021665366783225,0.7105064438179621,0.6516290726817042,0.5504531115931836,0.5213032581453634,0.1982950765618469,0.883467293096142,8.0,5.0,,,
shrunk_ewma_half_life_8_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_8_prior_5_diff,0.003,0.6380675667342455,0.22310646470297316,0.7101540475231575,0.6641604010025063,0.5510815878017842,0.5213032581453634,0.2551527631905733,0.8389586667884706,8.0,5.0,,,
three_signal_champion,net_wins_diff + cumulative_margin_diff + recent_margin_evidence_diff,0.0075,0.6275285563144087,0.21748082407340277,0.7109846959323398,0.6541353383458647,0.5471947483912913,0.5213032581453634,0.11053771276170819,0.9401307854675001,,,,,
three_signal_champion,net_wins_diff + cumulative_margin_diff + recent_margin_evidence_diff,0.01,0.6280778528897415,0.21734688409771516,0.7106322996375352,0.6591478696741855,0.5463697165294432,0.5213032581453634,0.09326942678662799,0.9512405943494926,,,,,
three_signal_champion,net_wins_diff + cumulative_margin_diff + recent_margin_evidence_diff,0.005,0.6283730051996717,0.21827293832115446,0.710783326621023,0.656641604010025,0.5483739120141806,0.5213032581453634,0.14365503989513892,0.9178445186663806,,,,,
three_signal_champion,net_wins_diff + cumulative_margin_diff + recent_margin_evidence_diff,0.015,0.6298551781962786,0.21751745327360072,0.7107581554571083,0.6641604010025063,0.5452901822750006,0.5213032581453634,0.07593620988915147,0.9620801498356666,,,,,
three_signal_champion,net_wins_diff + cumulative_margin_diff + recent_margin_evidence_diff,0.02,0.6314420896950493,0.2177628490067247,0.7108588401127668,0.6666666666666666,0.544603370271475,0.5213032581453634,0.06762066743554042,0.9672180888983307,,,,,
three_signal_champion,net_wins_diff + cumulative_margin_diff + recent_margin_evidence_diff,0.003,0.6330184811689024,0.22069269753479145,0.7106071284736206,0.6641604010025063,0.5496741379061792,0.5213032581453634,0.2015594310346497,0.8758909277081488,,,,,
three_signal_champion,net_wins_diff + cumulative_margin_diff + recent_margin_evidence_diff,0.03,0.6336872773115013,0.21813915369404627,0.7112364075714861,0.6616541353383458,0.5436943478163723,0.5213032581453634,0.05999509911110978,0.9720145566999242,,,,,
three_signal_champion,net_wins_diff + cumulative_margin_diff + recent_margin_evidence_diff,0.05,0.6362734533685748,0.21857488302532807,0.7119160289971809,0.6591478696741855,0.5426916853951969,0.5213032581453634,0.054946713877133055,0.975832132815233,,,,,
